country_code,report_date,tests,confirmed,recovered,deaths,hosp,vent,cancel_events,icu,school_closing,workplace_closing,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index
GBR,2021-01-05,57652433,2774479,344,76305,30681,2645,2,2645,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-06,58231730,2836801,344,77346,31941,2821,2,2821,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-07,58860706,2889419,344,78508,32578,2929,2,2929,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-08,59548847,2957472,344,79833,33774,3098,2,3098,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-09,60119060,3017409,344,80868,34028,3145,2,3145,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-10,60607893,3072349,344,81431,35387,3264,2,3264,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-11,61160735,3118518,344,81960,36748,3363,2,3363,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-12,61779630,3164051,344,83203,36978,3496,2,3496,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-13,62430572,3211576,344,84767,37484,3626,2,3626,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-14,63139169,3260258,344,86015,37687,3672,2,3672,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-15,63749114,3316019,344,87295,38126,3789,2,3789,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-16,64251652,3357361,344,88590,37708,3854,2,3854,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-17,64676986,3395959,344,89261,38163,3871,2,3871,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-18,65263737,3433494,344,89860,39249,3916,2,3916,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-19,65875546,3466849,344,91470,38840,3947,2,3947,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-20,66546047,3505754,344,93290,38735,3953,2,3953,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-21,67231066,3543646,344,94580,38055,3960,2,3960,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-22,67881652,3583907,344,95981,38253,4076,2,4076,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-23,68375044,3617459,344,97329,37393,4066,2,4066,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-24,68794319,3647463,344,97939,37726,4077,2,4077,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-25,69359822,3669658,344,98531,37753,4032,2,4032,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-26,70037093,3689746,344,100162,37097,3961,2,3961,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-27,70872402,3715054,344,101887,35511,3937,2,3937,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-28,71677362,3743734,344,103126,34908,3918,2,3918,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-29,72375379,3772813,344,104371,33848,3832,2,3832,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-30,72834752,3796088,344,105571,33015,3806,2,3806,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-01-31,73448821,3817176,344,106158,32587,3687,2,3687,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-01,74132891,3835783,344,106564,32962,3726,2,3726,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-02,74781954,3852623,344,108013,31768,3638,2,3638,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-03,75610452,3871825,344,109335,30606,3628,2,3628,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-04,76432166,3892459,344,110250,29414,3572,2,3572,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-05,77130359,3911573,344,111264,28382,3505,2,3505,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-06,77598856,3929835,344,112092,26914,3373,2,3373,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-07,78206286,3945680,344,112465,26801,3302,2,3302,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-08,78860651,3959784,344,112798,26743,3230,2,3230,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-09,79471704,3972148,344,113850,25688,3164,2,3164,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-10,80267452,3985161,344,114851,24417,3132,2,3132,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-11,81044007,3998655,344,115529,23412,3036,2,3036,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-12,81697658,4013799,344,116287,22325,2943,2,2943,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-13,82117428,4027106,344,116908,20971,2842,2,2842,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-14,82527930,4038078,344,117166,21055,2851,2,2851,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-15,83011108,4047843,344,117396,20995,2805,2,2805,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-16,83527818,4058468,344,118195,20215,2708,2,2708,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-17,84125100,4071185,344,118933,19449,2614,2,2614,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-18,84710387,4083242,344,119387,18522,2535,2,2535,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-19,85252719,4095269,344,119920,17859,2469,2,2469,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-20,85671425,4105675,344,120365,17041,2358,2,2358,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-21,86272167,4115509,344,120580,16856,2329,2,2329,3,3,4,1,2,2,3,2,2,1,87.96
GBR,2021-02-22,86980542,4126150,344,120757,16856,2273,2,2273,3,3,4,1,2,2,3,2,2,1,86.11
GBR,2021-02-23,87621588,4134639,344,121305,16116,2149,2,2149,3,3,4,1,2,2,3,2,2,1,86.11
GBR,2021-02-24,88387049,4144577,344,121747,15535,2118,2,2118,3,3,4,1,2,2,3,2,2,1,86.11
GBR,2021-02-25,89162545,4154562,344,122070,14850,2047,2,2047,3,3,4,1,2,2,3,2,2,1,86.11
GBR,2021-02-26,89795203,4163085,344,122415,14078,1971,2,1971,3,3,4,1,2,2,3,2,2,1,86.11
GBR,2021-02-27,90192069,4170519,344,122705,13270,1903,2,1903,3,3,4,1,2,2,3,2,2,1,86.11
GBR,2021-02-28,90739196,4176554,344,122849,12788,1783,2,1783,3,3,4,1,2,2,3,2,2,1,86.11
GBR,2021-03-01,91520691,4182009,344,122953,12895,1806,2,1806,3,3,4,1,2,2,3,2,2,1,86.11
GBR,2021-03-02,92253379,4188400,344,123296,12139,1709,2,1709,3,3,4,1,2,2,3,2,2,1,86.11
GBR,2021-03-03,93148314,4194785,344,123783,11521,1647,2,1647,3,3,4,1,2,2,3,2,2,1,86.11
GBR,2021-03-04,94197029,4201358,344,124025,10931,1589,2,1589,3,3,4,1,2,2,3,2,2,1,86.11
GBR,2021-03-05,95211230,4207304,344,124261,10307,1542,2,1542,3,3,4,1,2,2,3,2,2,1,86.11
GBR,2021-03-06,95695080,4213343,344,124419,9706,1449,2,1449,3,3,4,1,2,2,3,2,2,1,86.11
GBR,2021-03-07,96520517,4218520,344,124501,9455,1394,2,1394,3,3,4,1,2,2,3,2,2,1,86.11
GBR,2021-03-08,98133566,4223232,344,124566,9469,1356,2,1356,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-09,99640760,4228998,344,124797,9004,1292,2,1292,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-10,101314223,4234924,344,124987,8429,1236,2,1236,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-11,103053938,4241677,344,125168,8054,1192,2,1192,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-12,104580789,4248286,344,125343,7717,1110,2,1110,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-13,105053643,4253820,344,125464,7372,1087,2,1087,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-14,106046223,4258438,344,125516,7304,1049,2,1049,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-15,107731965,4263527,344,125580,7193,1016,2,1016,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-16,109172920,4268821,344,125690,6831,968,2,968,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-17,110914005,4274579,344,125831,6568,925,2,968,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-18,112493147,4280882,344,125926,6131,879,2,968,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-19,113519218,4285684,344,126026,5857,830,2,968,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-20,114025973,4291271,344,126122,5543,787,2,968,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-21,115945692,4296583,344,126155,5422,768,2,968,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-22,117279577,4301925,344,126172,5407,748,2,968,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-23,118204895,4307304,344,126284,5407,711,2,968,2,3,4,1,2,2,3,2,2,1,82.41
GBR,2021-03-24,118204895,4312908,344,126382,5407,711,2,968,2,3,4,1,2,2,3,2,2,1,82.41
HRV,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.56
HRV,2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.56
HRV,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.56
HRV,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.56
HRV,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11.11
HRV,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11.11
HRV,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11.11
HRV,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,11.11
HRV,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-28,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-02-29,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-03-01,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-03-02,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-03-03,247,9,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-03-04,255,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-03-05,273,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-03-06,302,11,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-03-07,317,12,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-03-08,327,12,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-03-09,344,12,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13.89
HRV,2020-03-10,365,14,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,2,22.22
HRV,2020-03-11,365,19,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,2,22.22
HRV,2020-03-12,483,19,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,2,22.22
HRV,2020-03-13,553,32,1,0,0,0,2,0,3,0,0,0,0,0,1,2,1,2,31.48
HRV,2020-03-14,649,38,1,0,0,0,2,0,3,2,0,0,0,0,1,2,1,2,37.04
HRV,2020-03-15,745,49,1,0,0,0,2,0,3,2,0,0,0,0,2,2,1,2,39.81
HRV,2020-03-16,880,57,2,0,0,0,2,0,3,2,0,0,0,0,2,2,1,2,41.67
HRV,2020-03-17,1109,65,4,0,0,0,2,0,3,2,0,0,0,0,2,2,1,2,41.67
HRV,2020-03-18,1181,81,4,0,0,0,2,0,3,2,0,0,0,0,2,2,1,2,44.44
HRV,2020-03-19,1264,105,5,1,0,0,2,0,3,2,0,0,0,0,4,2,1,2,50
HRV,2020-03-20,1264,128,5,1,0,0,2,0,3,3,4,0,0,0,4,2,1,2,66.67
HRV,2020-03-21,1264,206,5,1,0,0,2,0,3,3,4,2,0,0,4,2,1,2,75
HRV,2020-03-22,1264,254,5,1,0,0,2,0,3,3,4,2,0,0,4,2,1,2,77.78
HRV,2020-03-23,1264,315,5,1,0,0,2,0,3,3,4,2,2,2,4,2,1,2,96.3
HRV,2020-03-24,3159,382,5,1,0,0,2,0,3,3,4,2,2,2,4,2,1,2,96.3
HRV,2020-03-25,3618,442,22,1,0,0,2,0,3,3,4,2,2,2,4,2,1,2,96.3
HRV,2020-03-26,4208,495,22,3,0,0,2,0,3,3,4,2,2,2,4,2,1,2,96.3
HRV,2020-03-27,4778,586,37,3,0,0,2,0,3,3,4,2,2,2,4,2,1,2,96.3
HRV,2020-03-28,5215,657,45,5,0,0,2,0,3,3,4,2,2,2,4,2,1,2,96.3
HRV,2020-03-29,5900,713,52,6,0,0,2,0,3,3,4,2,2,2,4,2,1,2,96.3
HRV,2020-03-30,6404,790,67,6,0,0,2,0,3,3,4,2,2,2,4,2,1,2,96.3
HRV,2020-03-31,7015,867,67,6,0,0,2,0,3,3,4,2,2,2,4,2,1,2,96.3
HRV,2020-04-01,7680,963,73,6,0,0,2,0,3,3,4,2,2,2,4,2,1,2,96.3
HRV,2020-04-02,8352,1011,88,7,0,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-03,9250,1079,92,8,0,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-04,9833,1126,119,12,0,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-05,10847,1182,125,15,0,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-06,11464,1222,130,16,0,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-07,12322,1282,167,18,0,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-08,13125,1343,179,19,0,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-09,13680,1407,219,20,0,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-10,14612,1495,231,21,0,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-11,15691,1534,323,21,0,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-12,16381,1600,373,23,0,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-13,17790,1650,400,25,0,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-14,18359,1704,415,31,0,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-15,19256,1741,473,33,341,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-16,20158,1791,529,35,372,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-17,20953,1814,600,36,372,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-18,21647,1832,615,39,361,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-19,24186,1871,709,47,331,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-20,26610,1881,771,47,324,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-21,26610,1908,801,48,317,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-22,27614,1950,869,48,314,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-23,28853,1981,883,50,321,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-24,30213,2009,982,51,325,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-25,30913,2016,1034,54,316,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-26,31622,2030,1103,55,314,0,2,0,3,3,4,2,2,2,4,2,2,2,96.3
HRV,2020-04-27,32817,2039,1166,59,303,0,2,0,3,2,4,2,2,2,4,2,2,2,89.81
HRV,2020-04-28,33577,2047,1232,63,287,0,2,0,3,2,4,2,2,2,4,2,2,2,89.81
HRV,2020-04-29,34476,2062,1288,67,269,0,2,0,3,2,4,2,2,2,4,2,2,2,89.81
HRV,2020-04-30,36917,2076,1348,69,261,0,2,0,3,2,4,2,2,2,4,2,2,2,89.81
HRV,2020-05-01,36917,2085,1421,75,245,0,2,0,3,2,4,2,2,2,4,2,2,2,89.81
HRV,2020-05-02,37557,2088,1463,77,239,0,2,0,3,2,4,2,2,2,4,2,2,2,89.81
HRV,2020-05-03,38084,2096,1489,79,231,0,2,0,3,2,4,2,2,2,4,2,2,2,89.81
HRV,2020-05-04,39040,2101,1522,80,228,0,2,0,3,2,4,2,2,2,4,2,3,2,89.81
HRV,2020-05-05,39973,2112,1560,83,217,0,2,0,3,2,4,2,2,2,4,2,3,2,89.81
HRV,2020-05-06,41053,2119,1601,85,206,0,2,0,3,2,4,2,2,2,4,2,3,2,89.81
HRV,2020-05-07,41938,2125,1641,86,195,0,2,0,3,2,4,2,2,2,4,2,3,2,89.81
HRV,2020-05-08,43378,2161,1689,86,184,0,2,0,3,2,4,2,2,2,4,2,3,2,89.81
HRV,2020-05-09,44218,2176,1726,87,181,0,2,0,3,2,4,2,2,2,4,2,3,2,89.81
HRV,2020-05-10,44886,2187,1764,90,169,0,2,0,3,2,4,2,2,2,4,2,3,2,89.81
HRV,2020-05-11,46071,2196,1784,91,160,0,2,0,2,1,3,1,1,2,4,2,3,2,70.37
HRV,2020-05-12,47480,2207,1808,91,159,0,2,0,2,1,3,1,1,2,4,2,3,2,70.37
HRV,2020-05-13,48737,2213,1834,94,150,0,2,0,2,1,3,1,1,2,4,2,3,2,70.37
HRV,2020-05-14,50340,2221,1850,94,146,0,2,0,2,1,3,1,1,2,4,2,3,2,70.37
HRV,2020-05-15,51568,2222,1869,95,142,0,2,0,2,1,3,1,1,2,4,2,3,2,70.37
HRV,2020-05-16,52425,2224,1913,95,137,0,2,0,2,1,3,1,1,2,4,2,3,2,70.37
HRV,2020-05-17,53877,2226,1936,95,130,0,2,0,2,1,3,1,1,2,4,2,3,2,70.37
HRV,2020-05-18,54820,2228,1946,95,122,0,2,0,2,1,3,1,1,2,4,2,3,2,70.37
HRV,2020-05-19,55800,2232,1967,96,120,0,2,0,2,1,3,1,1,2,4,2,3,2,70.37
HRV,2020-05-20,57021,2234,1978,96,117,0,2,0,2,1,3,1,1,2,4,2,3,2,70.37
HRV,2020-05-21,57021,2237,1978,97,117,0,2,0,2,1,3,1,1,2,4,2,3,2,70.37
HRV,2020-05-22,59911,2243,2011,99,102,0,2,0,2,1,3,1,1,2,4,2,3,2,70.37
HRV,2020-05-23,60864,2243,2023,99,84,0,2,0,2,1,3,1,1,2,4,2,3,2,70.37
HRV,2020-05-24,61482,2244,2027,99,81,0,2,0,2,1,3,1,1,2,4,2,3,2,70.37
HRV,2020-05-25,62422,2244,2035,100,78,0,2,0,2,1,3,1,1,0,4,2,3,2,62.04
HRV,2020-05-26,63682,2244,2046,101,42,0,1,0,2,1,2,1,1,0,4,2,3,2,53.7
HRV,2020-05-27,64266,2244,2047,101,38,0,1,0,2,1,2,1,1,0,4,2,3,2,53.7
HRV,2020-05-28,65094,2245,2051,102,34,0,1,0,2,1,2,1,1,0,3,2,3,2,50.93
HRV,2020-05-29,65509,2245,2059,103,28,0,1,0,2,1,2,1,1,0,3,2,3,2,50.93
HRV,2020-05-30,66144,2246,2063,103,27,0,1,0,2,1,2,1,1,0,3,2,3,2,50.93
HRV,2020-05-31,66405,2246,2072,103,23,0,1,0,2,1,2,1,1,0,3,2,3,2,50.93
HRV,2020-06-01,66695,2246,2077,103,22,0,1,0,2,1,2,1,1,0,3,2,3,2,50.93
HRV,2020-06-02,67297,2246,2088,103,17,0,1,0,2,1,2,1,1,0,3,2,3,2,50.93
HRV,2020-06-03,67814,2246,2095,103,17,0,1,0,2,1,2,1,1,0,3,2,3,2,50.93
HRV,2020-06-04,67997,2247,2105,103,15,0,1,0,2,1,2,1,1,0,3,2,3,2,50.93
HRV,2020-06-05,68267,2247,2113,103,12,0,1,0,2,1,2,1,1,0,3,2,3,2,50.93
HRV,2020-06-06,68514,2247,2121,104,10,0,1,0,2,1,2,1,1,0,3,2,3,2,50.93
HRV,2020-06-07,68740,2247,2126,104,10,0,1,0,2,1,2,1,1,0,3,2,3,2,50.93
HRV,2020-06-08,68866,2247,2128,104,10,0,1,0,2,1,2,1,1,0,3,2,3,2,50.93
HRV,2020-06-09,69115,2247,2130,106,6,0,1,0,2,1,2,1,1,0,3,2,3,2,50.93
HRV,2020-06-10,69349,2249,2130,106,7,0,1,0,2,1,2,1,1,0,3,2,3,2,50.93
HRV,2020-06-11,69606,2249,2132,106,7,0,1,0,2,1,2,1,1,0,3,2,3,2,50.93
HRV,2020-06-12,69721,2249,2133,107,6,0,1,0,2,2,2,1,1,0,3,2,3,2,54.63
HRV,2020-06-13,69967,2251,2134,107,6,0,1,0,2,2,2,1,1,0,3,2,3,2,54.63
HRV,2020-06-14,70110,2252,2134,107,7,0,1,0,2,2,2,1,1,0,3,2,3,2,54.63
HRV,2020-06-15,70254,2254,2140,107,7,0,1,0,2,2,2,1,1,0,3,2,3,2,54.63
HRV,2020-06-16,70526,2255,2140,107,4,0,1,0,2,2,2,1,1,0,3,2,3,2,54.63
HRV,2020-06-17,70712,2258,2141,107,5,0,1,0,2,2,2,1,1,0,3,2,3,2,54.63
HRV,2020-06-18,70995,2269,2142,107,9,0,1,0,2,2,2,1,1,0,3,2,3,2,54.63
HRV,2020-06-19,71814,2280,2142,107,8,0,1,0,2,2,2,1,1,0,3,2,3,2,54.63
HRV,2020-06-20,72202,2299,2142,107,8,0,1,0,2,2,2,1,1,0,3,2,3,2,54.63
HRV,2020-06-21,72478,2317,2142,107,9,0,1,0,2,2,2,1,1,0,3,2,3,2,54.63
HRV,2020-06-22,72746,2336,2142,107,9,0,1,0,2,2,2,1,1,0,3,2,3,2,54.63
HRV,2020-06-23,73093,2366,2142,107,16,0,1,0,2,2,2,1,1,0,3,2,3,2,54.63
HRV,2020-06-24,73738,2388,2145,107,18,0,1,0,2,2,2,1,1,0,3,2,3,2,54.63
HRV,2020-06-25,74657,2483,2149,107,42,0,1,0,2,2,2,1,1,0,3,2,3,2,54.63
